root_label,time,method,model,cluster,marker_count,overlap_count,overlap_ratio,processed_genes
"overlap filter ratio=0, resolution=2.0, kmeans n=45",2,leiden,logreg,26,75,11,0.14666666666666667,"['krt18', 'apoc1.like', 'frem2.1', 'Xelaev18026267m.g', 'vcan', 'fras1', 'hmcn1', 'Xelaev18008610m.g', 'loc100127750', 'nid2', 'fam83b', 'prdm1', 'pltp', 'bmp2', 'dlx3', 'msx1', 'bmp4', 'mxra5', 'loc100490088', 'snai2', 'fgfr4', 'mmp3', 'loc100490088', 'Xetrov90029035m', 'krt16', 'krt16', 'fos', 'jchain', 'cldn6.2', 'c3', 'vwde', 'fn1', 'insig1', 'sp8', 'bmp4', 'krt12', 'col27a1', 'krt', 'Xetrov90001378m', 'sp9', 'hey1', 'hes3.3', 'twsg1', 'dlx5', 'dlx5', 'cpamd8', 'ly6g6c', 'mmp8', 'lama1', 'Xelaev18001106m.g', 'fgf7', 'msx2', 'vwa2', 'loc100494945', 'ctgf', 'ripk4', 'Xelaev18017960m.g', 'lamb1', 'Xelaev18001105m.g', 'slurp1l', 'twsg1', 'rasd1', 'Xelaev18038148m.g', 'krt8', 'optc', 'bhlha9', 'bmp7.1', 'ecm1', 'lpar3', 'bmp2', 'psap', 'egfl6', 'Xelaev18000469m.g', 'bgn', 'cyp26a1']"
"overlap filter ratio=0, resolution=2.0, kmeans n=45",2,leiden,svm,26,75,7,0.09333333333333334,"['col1a2', 'Xelaev18045052m.g', 'Xelaev18045096m.g', 'krt18', 'krt16', 'Xelaev18008610m.g', 'frem2.1', 'krt16', 'hmcn1', 'pltp', 'snai2', 'fras1', 'bmp4', 'apoc1.like', 'jchain', 'Xelaev18026267m.g', 'fam83b', 'vwa2', 'Xelaev18001105m.g', 'txn', 'loc100494945', 'insig1', 'timp.1', 'loc100490088', 'prdm1', 'krt', 'col2a1', 'msmb.3', 'Xelaev18001106m.g', 'fn1', 'hey1', 'loc100127750', 'col1a2', 'mmp1', 'optc', 'loc100494945', 'loc100127564', 'fgfr4', 'olfm4', 'fabp3', 'tuba4a', 'vcan', 'col1a1', 'Xelaev18016080m.g', 'Xetrov90011359m', 'nid2', 'sp8', 'lama1', 'loc100049121', 'Xelaev18047460m.g', 'dlx2', 'Xelaev18040855m.g', 'Xelaev18047462m.g', 'gap43', 'col27a1', 'Xetrov90018123m', 'glul.like.1', 'msx1', 'bcl11b', 'Xelaev18020203m.g', 'col1a1', 'loc100497390', 'hey1', 'rasd1', 'Xetrov90001378m', 'MGC75752', 'hpd.like.1', 'dlx3', 'fam212a', 'jag2', 'cldn6.2', 'fgf7', 'ppp1r3c.2', 'fkbp1b', 'Xetrov90029035m']"
"overlap filter ratio=0, resolution=2.0, kmeans n=45",2,leiden,xgboost,26,75,4,0.05333333333333334,"['frem2.1', 'pltp', 'Xetrov90029035m', 'fras1', 'Xelaev18026267m.g', 'apoc1.like', 'loc100494945', 'krt18', 'col1a2', 'hmcn1', 'Xelaev18045052m.g', 'hey1', 'bmp4', 'jchain', 'msmb.3', 'krt', 'vwa2', 'krt16', 'loc100127750', 'cldn6.2', 'fam83b', 'lama1', 'Xelaev18001106m.g', 'fn1', 'col1a2', 'lamb1', 'Xetrov90001378m', 'crabp1', 'rbpms2', 'rab27a', 'duox1', 'ctsh', 'sema3a', 'ctsl', 'gata3', 'loc100127794', 'loc101732997', 'lep', 'rora', 'adm2', 'unnamed.L.3', 'odf3', 'sema7a', 'cttn.like.1', 'Xelaev18018009m.g', 'loc100496311.like', 'Xelaev18017960m.g', 'Xelaev18017743m.g', 'cacna2d1', 'fgl2', 'sncb', 'ano4.like.2', 'stab2', 'ascl1', 'pah', 'txnrd1', 'lta4h', 'myf5', 'mgat4c', 'epyc', 'lyz', 'ptprb', 'ptprr', 'syt1.like', 'slc38a4', 'nell2', 'pdzrn4', 'cntn1', 'ccr8', 'cav1', 'wnt2', 'atp6ap1.1', 'il17rel', 'kif21a', 'scg3']"
"overlap filter ratio=0, resolution=2.0, kmeans n=45",2,louvain,logreg,12,75,5,0.06666666666666667,"['apoc1.like', 'mmp8', 'frem2.1', 'krt18', 'cldn6.2', 'Xelaev18009504m.g', 'bmp7.1', 'loc100490088', 'vwde', 'dlx5', 'prdm1', 'bmp2', 'fras1', 'krt16', 'dlx3', 'cpamd8', 'twsg1', 'lama1', 'crip1', 'mmp1', 'loc100490816', 'cldn6.1', 'Xetrov90018123m', 'bhlha9', 'ereg', 'dlx2', 'mmp3', 'Xelaev18026267m.g', 'Xelaev18017960m.g', 'loc100127750', 'Xetrov90028350m', 'fam83b', 'krt16', 'ecm1', 'egfl6', 'ism2', 'glul.like.1', 'fos', 'sst', 'twsg1', 'enc1.2', 'col2a1', 'psap', 'cnfn.1', 'krt12', 'MGC75752', 'rhpn2', 'fgfbp1', 'tfap2b', 'mxra5', 'Xelaev18001105m.g', 'ppap2b', 'cotl1', 'aldob', 'enpp2', 'msx2', 'optc', 'smad4.1', 'txn', 'Xetrov90029035m', 'slc38a4', 'Xetrov90005752m', 'ctsb', 'gata2', 'col27a1', 'rdh10', 'ripk4', 'Xelaev18027940m.g', 'Xelaev18009066m.g', 'ndrg1', 'loc100487022', 'krt', 'ablim3', 'nr4a2', 'Xelaev18001106m.g']"
"overlap filter ratio=0, resolution=2.0, kmeans n=45",2,louvain,svm,12,75,4,0.05333333333333334,"['apoc1.like', 'msmb.3', 'cldn6.2', 'snai2', 'Xelaev18045096m.g', 'col1a2', 'mmp8', 'loc100127750', 'bmp7.1', 'Xetrov90028350m', 'prdm1', 'cpamd8', 'ecm1', 'dlx5', 'nr4a2', 'vwde', 'dlx2', 'sst', 'tfap2b', 'bmp2', 'col3a1', 'frem1', 'Xelaev18009504m.g', 'dlx5', 'slurp1l', 'bgn', 'rdh10', 'fgfbp1', 'loc100490816', 'atp1b3', 'twsg1', 'Xelaev18045052m.g', 'col1a1', 'Xetrov90010969m', 'loc100497390', 'ly6g6c', 'loc100049121', 'bmp2', 'krt19', 'cnfn.1', 'Xelaev18040496m.g', 'col1a1', 'gata3', 'lama1', 'mmp1', 'ism2', 'gata2', 'aldob', 'ctgf', 'Xelaev18027940m.g', 'Xelaev18018009m.g', 'Xelaev18035501m.g', 'ctsc', 'Xelaev18047462m.g', 'dlx3', 'app', 'rhpn2', 'scnn1b', 'epn3', 'frem2.1', 'loc100487022', 'dlx3', 'Xelaev18017960m.g', 'ppap2b', 'fras1', 'fgfr4', 'tuba1b', 'Xelaev18040855m.g', 'epgn', 'slc38a4', 'ggh.2', 'twsg1', 'cd37', 'secisbp2l', 'efnb2']"
"overlap filter ratio=0, resolution=2.0, kmeans n=45",2,louvain,xgboost,8,75,3,0.04,"['msmb.3', 'apoc1.like', 'Xelaev18045307m.g', 'bmp4', 'loc100049121', 'Xelaev18016080m.g', 'mmp3', 'fn1', 'col1a1', 'Xelaev18000469m.g', 'ism2', 'ezr', 'Xelaev18001105m.g', 'col1a1', 'areg', 'egfl6', 'Xelaev18040855m.g', 'Xetrov90018123m', 'aldob', 'mmp19.like.2', 'col1a2', 'pck1', 'c8orf4', 'krt16', 'fos', 'dlx3', 'vwde', 'loc100491930', 'Xelaev18001106m.g', 'dlx3', 'klf2', 'loc100490088', 'lrrn4cl', 'ppp1r13l', 'rhobtb1', 'Xelaev18047460m.g', 'Xelaev18040854m.g', 'bcl11b', 'txn', 'epn3', 'tfap2b', 'frem2.1', 'crip1', 'enpp2', 'krt12', 'loc100494945', 'vwc2l.2', 'mxra5', 'Xelaev18014623m.g', 'c9', 'Xetrov90028350m', 'Xelaev18045649m.g', 'gpi', 'Xelaev18009504m.g', 'vcan', 'Xelaev18038148m.g', 'loc100494945', 'vwa2', 'ctgf', 'hey1', 'optc', 'col2a1', 'psap', 'kera', 'ly6g6c', 'ppp1r3c.2', 'prdm1', 'krt16', 'krt18', 'sp8', 'dlx5', 'col3a1', 'loc100490088', 'Xelaev18015988m.g', 'Xelaev18013182m.g']"
"overlap filter ratio=0, resolution=2.0, kmeans n=45",3,kmeans,logreg,21,75,11,0.14666666666666667,"['apoc1.like', 'krt18', 'frem2.1', 'Xelaev18026267m.g', 'loc100486548', 'cldn6.1', 'pltp', 'mdk', 'azin2', 'col14a1', 'Xelaev18013239m.g', 'mmp8', 'egfl6', 'loc100486548', 'msx1', 'sox11', 'btg2', 'krt8', 'bambi', 'c3', 'hey1', 'mmp1', 'mxra5', 'cldn6.2', 'fos', 'nid2', 'loc100127750', 'msx2', 'ecm1', 'mmp8', 'loc100486832', 'krt12', 'fn1', 'hmcn1', 'frem2', 'lrrn4cl', 'vcan', 'bhlha9', 'krt', 'cpamd8', 'loc100487022', 'krt5.7', 'lamb2', 'fstl1', 'igfbp2', 'apcdd1', 'efemp2', 'prdm1', 'has2', 'sparc', 'loc100490088', 'loc100490088', 'adamts1', 'loc100497390', 'cldn4', 'Xelaev18010947m.g', 'cpz', 'Xelaev18036372m.g', 'krt12', 'c8orf4', 'gpx3', 'fras1', 'twsg1', 'aldoa', 'dlx5', 'fos', 'sp9', 'inhbb', 'dlx3', 'loc100498358', 'serpinh1', 'dlx3', 'jchain', 'plac9', 'Xetrov90029035m']"
"overlap filter ratio=0, resolution=2.0, kmeans n=45",3,kmeans,svm,21,75,6,0.08,"['slc25a5', 'ca2', 'Xelaev18045095m.g', 'apoc1.like', 'Xelaev18047460m.g', 'Xelaev18045052m.g', 'krt18', 'col1a2', 'Xelaev18047462m.g', 'lum', 'MGC75752', 'mmp8', 'mmp1', 'pltp', 'hey1', 'ifitm1', 'Xelaev18001105m.g', 'Xelaev18013239m.g', 'Xelaev18003734m.g', 'frem2.1', 'col5a3.like', 'col17a1', 'sox11', 'krt', 'loc100494945', 'loc100486548', 'col14a1', 'atp6v0c', 'prdm1', 'krt16', 'c3', 'krt8', 'bambi', 'txn', 'MGC75752', 'col1a1', 'fn1', 'myl9', 'azin2', 'loc100486832', 'mxra5', 'loc100486548', 'Xelaev18001106m.g', 'Xelaev18047430m.g', 'ereg', 'Xelaev18026267m.g', 'jchain', 'ly6g6c', 'loc100498358', 'ctsb', 'sdc2', 'Xelaev18045649m.g', 'lrrn4cl', 'Xelaev18028574m.g', 'c8orf4', 'lypd2', 'bgn', 'loc101733581', 'fstl1', 'mdk', 'fabp3', 'cxcl8', 'Xelaev18017960m.g', 'hmcn1', 'loc100487022', 'cldn6.1', 'tns4', 'Xelaev18010947m.g', 'Xelaev18009504m.g', 'dlx2', 'fam101b', 'lama3', 'myf5', 'fos', 'fkbp10']"
"overlap filter ratio=0, resolution=2.0, kmeans n=45",3,kmeans,xgboost,31,75,3,0.04,"['col1a1', 'Xelaev18016080m.g', 'ereg', 'col1a2', 'Xetrov90001378m', 'col17a1', 'loc100489129', 'krt15', 'MGC75752', 'loc100049121', 'fam101b', 'krt2l', 'ets2', 'lum', 'cldn4', 'fgfbp2', 'lpp', 'postn', 'cpamd8', 'egfl6', 'cotl1', 'kera', 'thbs3', 'loc101734526', 'azin2', 'fras1', 'txn', 'aldoa', 'fosl1', 'Xelaev18038148m.g', 'mdk', 'loc100490088', 'ly6g6c', 'myl9', 'Xelaev18005287m.g', 'kdelr3', 'jund', 'slit2', 'scg3', 'trib2', 'apoc1.like', 'frem2', 'ucma', 'cldn6.1', 'meis2', 'lum', 'c2orf40', 'itga2', 'col6a2', 'ptrf', 'col4a6.like', 'postn', 'cpz', 'col14a1', 'col6a2', 'plk2', 'dcn', 'Xelaev18036725m.g', 'Xelaev18009504m.g', 'ier2', 'btg2', 'fbn3', 'Xetrov90028350m', 'hes1', 'Xelaev18001105m.g', 'loc100490088', 'col2a1', 'mmp2', 'col5a3.like', 'fkbp14', 'igfbp2', 'dcn', 'myl9', 'fos', 'mmp8']"
"overlap filter ratio=0, resolution=2.0, kmeans n=45",3,leiden,logreg,30,75,4,0.05333333333333334,"['krt16', 'krt18', 'krt5.7', 'krt16', 'apoc1.like', 'mdk', 'egfl6', 'loc100486548', 'cldn6.1', 'Xelaev18036372m.g', 'loc100490088', 'loc100490088', 'frem2.1', 'loc100486548', 'sparc', 'cldn4', 'fos', 'mmp1', 'btg2', 'sox11', 'fras1', 'krt12', 'Xelaev18047430m.g', 'mmp8', 'serpinh1', 'cldn6.2', 'frem2', 'col3a1', 'col14a1', 'azin2', 'krt19', 'lum', 'mmp8', 'loc101733581', 'apoe', 'Xelaev18013239m.g', 'fos', 'ggt1', 'Xelaev18001106m.g', 'cpz', 'ier2', 'gpx3', 'nptx1', 'Xelaev18026267m.g', 'Xelaev18010947m.g', 'loc100127750', 'c8orf4', 'Xelaev18045052m.g', 'mia', 'msx1', 'c2orf40', 'col1a1', 'ptgs1', 'bcam', 'igfbp2', 'vwa2', 'inhbb', 'dlx3', 'hmcn1', 'hes1', 'col1a1', 'Xelaev18028574m.g', 'fkbp10', 'krt8', 'dcn', 'nid2', 'tagln2', 'areg', 'psap', 'ets2', 'Xelaev18001105m.g', 'mxra5', 'ereg', 'efemp2', 'hey1']"
"overlap filter ratio=0, resolution=2.0, kmeans n=45",3,leiden,svm,30,75,2,0.02666666666666667,"['krt16', 'Xelaev18045095m.g', 'slc25a5', 'ca2', 'krt16', 'krt12', 'krt18', 'Xelaev18047460m.g', 'ly6g6c', 'timp.1', 'loc100490088', 'col1a2', 'Xelaev18047462m.g', 'MGC75752', 'Xelaev18045052m.g', 'Xelaev18045649m.g', 'mmp1', 'Xelaev18009504m.g', 'col17a1', 'Xelaev18036372m.g', 'Xelaev18016080m.g', 'loc100494945', 'krt5.7', 'fras1', 'loc100490088', 'atp6v0c', 'mmp8', 'loc100486548', 'mmp3', 'lep', 'mia', 'inhbb', 'Xelaev18003734m.g', 'col3a1', 'kdelr3', 'hmcn1', 'apoc1.like', 'Xelaev18001105m.g', 'Xetrov90018122m', 'egfl6', 'frem2.1', 'nptx1', 'loc100486548', 'col14a1', 'sds', 'serpinh1', 'Xelaev18036725m.g', 'sox11', 'ggt1', 'c8orf4', 'ifitm1', 'areg', 'mdk', 'Xelaev18040854m.g', 'ucma', 'cldn6.2', 'cldn6.1', 'lum', 'krt19', 'fam46a', 'thbs1', 'ltbp1', 'loc100049121', 'loc100486832', 'Xelaev18013239m.g', 'fos', 'loc100491930', 'Xetrov90028060m', 'cdo1', 'Xelaev18047430m.g', 'htra3', 'fam101b', 'loc100488540', 'ptafr', 'col6a2']"
"overlap filter ratio=0, resolution=2.0, kmeans n=45",3,leiden,xgboost,30,75,4,0.05333333333333334,"['frem2.1', 'cldn6.2', 'mdk', 'fgfbp2', 'inhbb', 'loc100486548', 'egfl6', 'lep', 'lpar3', 'fras1', 'col17a1', 'Xelaev18036372m.g', 'lama1', 'krt12', 'krt16', 'mia', 'col1a1', 'ogn', 'htra3', 'rasl11b', 'Xelaev18009504m.g', 'col2a1', 'Xetrov90029035m', 'loc100486548', 'igfbp2', 'loc100490088', 'ly6g6c', 'ecm1', 'hmcn1', 'dlx3', 'frem2', 'tnip2', 'prdm1', 'fkbp10', 'col14a1', 'dcn', 'prkcq', 'efcab10.like', 'reln', 'fgl2', 'sema3c', 'ucma', 'ccdc3', 'itih5', 'slc26a2.2', 'tmem110l', 'lta4h', 'dpysl3', 'lyz', 'Xelaev18017913m.g', 'loc105946937', 'atp6v0e1', 'odf3', 'stc2', 'ascl1', 'hmp19', 'hrh2', 'Xelaev18017743m.g', 'slc26a3.1', 'kif21a', 'phlda1', 'stab2', 'syt1.like', 'lum', 'nell2', 'pdzrn4', 'sncb', 'Xelaev18017960m.g', 'kera', 'cntn1', 'hk2', 'foxp2', 'cav1', 'cadps2.like', 'epyc']"
"overlap filter ratio=0, resolution=2.0, kmeans n=45",3,louvain,logreg,25,75,4,0.05333333333333334,"['zfand2a', 'txnrd3', 'col17a1', 'actn1', 'col9a1', 'Xelaev18047453m.g', 'Xelaev18022528m.g', 'ckb', 'Xelaev18047609m.g', 'grn', 'rgs1', 'Xelaev18015757m.g', 'egfl6', 'reep5', 'ca2', 'fstl1', 'lgmn', 'tnnc2', 'ifi30', 'msra.1', 'rab6a', 'ctss', 'col1a2', 'Xelaev18045095m.g', 'psap', 'nfkbia', 'col1a1', 'Xelaev18034843m.g', 'Xelaev18047460m.g', 'rcn3', 'Xelaev18027940m.g', 'ucma', 'loc100494786', 'tmem72', 'actc1', 'Xelaev18043421m.g', 'dcn', 'frem2', 'socs1', 'efcab1', 'tuba1b', 'ikzf1', 'alas1', 'aldob', 'ca2', 'col1a2', 'Xelaev18036117m.g', 'apoe', 'bhlhe40', 'itga2', 'marcksl1', 'tubb2b', 'lum', 'ctsc', 'npnt', 'il2rg', 'krt16', 'ptrf', 'efcab10.like', 'loc100486548', 'gsta1', 'krt', 'atp6v0d2', 'Xelaev18034626m.g', 'fam101b', 'nova1', 'loc100487808', 'loc100490816', 'lamb2', 'nefl', 'otos', 'kif21a', 'hes5.2', 'insm1', 'col14a1']"
"overlap filter ratio=0, resolution=2.0, kmeans n=45",3,louvain,svm,2,75,2,0.02666666666666667,"['mmp8', 'ereg', 'apoc1.like', 'krt2l', 'loc101734526', 'loc100049121', 'loc100489129', 'postn', 'timp.1', 'Xelaev18001106m.g', 'lama3', 'ogn', 'MGC75752', 'Xelaev18040854m.g', 'Xelaev18001105m.g', 'emx2', 'col3a1', 'azin2', 'dcn', 'loc100486548', 'Xetrov90018122m', 'slc25a5', 'Xelaev18047460m.g', 'cldn6.1', 'areg', 'krt5.7', 'Xelaev18045095m.g', 'Xelaev18047430m.g', 'krt16', 'loc100497390', 'msx2', 'ets2', 'pltp', 'apoe', 'myl9', 'snai2', 'col17a1', 'adamts1', 'cnn1', 'Xelaev18009504m.g', 'fos', 'loc101733581', 'frem2', 'ca2', 'mmp2', 'Xelaev18047462m.g', 'krt16', 'gpr84', 'rhou', 'clca3p.like', 'col24a1', 'app', 'rasl11b', 'ctsc', 'ch25h', 'fam101b', 'ctgf', 'dlx3', 'f13a1', 'fermt1', 'c8orf4', 'msx1', 'col1a2', 'Xelaev18017913m.g', 'tgfb1', 'Xelaev18017743m.g', 'rassf6', 'msmb.3', 'Xetrov90011359m', 'Xelaev18036725m.g', 'atp6v0c', 'leng9', 'cav1', 'fam83a', 'Xelaev18038148m.g']"
"overlap filter ratio=0, resolution=2.0, kmeans n=45",3,louvain,xgboost,19,75,2,0.02666666666666667,"['colec12', 'Xelaev18036372m.g', 'ifitm1', 'twist1', 'ptx3', 'nptx1', 'nid1', 'lect1', 'prss35', 'timp.1', 'spon2', 'col4a1', 'fbn3', 'col9a1', 'otos', 'rspo2', 'Xelaev18041553m.g', 'tnc.like', 'arhgef40', 'myl9', 'Xetrov90005752m', 'cthrc1', 'itgbl1', 'cd81', 'ctgf', 'col1a1', 'tmem100', 'loc101733581', 'loc100486548', 'col6a2', 'ptx3', 'fstl1', 'mdk', 'tnc.like', 'foxp2', 'sncb', 'nts', 'lta4h', 'ccdc3', 'itih5', 'pah', 'tmem110l', 'ascl1', 'stab2', 'prkcq', 'epyc', 'Xelaev18017913m.g', 'loc105946937', 'lep', 'hk2', 'odf3', 'cttn.like.1', 'Xelaev18017960m.g', 'loc100498358', 'cplx2', 'ucma', 'sema3c', 'cntn1', 'fgl2', 'pdzrn4', 'cav1', 'nell2', 'cadps2.like', 'pstpip1', 'atp6ap1.1', 'syt1.like', 'asb15', 'mlc1', 'kif21a', 'slc26a3.1', 'Xelaev18017743m.g', 'phlda1', 'lyz', 'efcab10.like', 'reln']"
"overlap filter ratio=0, resolution=2.0, kmeans n=45",all,kmeans,logreg,18,75,11,0.14666666666666667,"['apoc1.like', 'fn1', 'nid2', 'Xetrov90029035m', 'krt5.7', 'krt16', 'frem2.1', 'pltp', 'lamc1', 'vcan', 'loc100490088', 'fabp3', 'snai2', 'bmp4', 'hey1', 'mmp3', 'col14a1', 'krt', 'Xelaev18026267m.g', 'ly6g6c', 'mxra5', 'jchain', 'cpamd8', 'bmp2', 'optc', 'loc100127750', 'loc100497848', 'jag1', 'dlx5', 'fgf7', 'dlx3', 'msx1', 'hey1', 'fn1', 'Xelaev18044182m.g', 'bcl11b', 'twsg1', 'Xelaev18041553m.g', 'ptgs1', 'apcdd1', 'ggt1', 'egfl6', 'dlx5', 'msx2', 'cpa6', 'lum', 'lpar3', 'lrp1', 'fgf7', 'pnhd', 'sp9', 'Xelaev18008610m.g', 'lama1', 'Xelaev18043128m.g', 'bmp2', 'fam83b', 'rcan1', 'bmp4', 'Xetrov90011361m', 'fos', 'loc100494786', 'bhlha9', 'vwa2', 'gata2', 'loc100497154', 'c3', 'ism1', 'ccdc3', 'dlx3', 'fabp3', 'Xelaev18041402m.g', 'ngfr', 'itga2', 'efemp2', 'loc100488523']"
"overlap filter ratio=0, resolution=2.0, kmeans n=45",all,kmeans,svm,18,75,7,0.09333333333333334,"['lum', 'Xetrov90018123m', 'col1a2', 'Xetrov90029035m', 'Xelaev18001105m.g', 'hbg2', 'fn1', 'ckm', 'apoc1.like', 'krt16', 'Xelaev18047460m.g', 'Xelaev18041553m.g', 'Xelaev18002241m.g', 'txn', 'nid2', 'snai2', 'timp.1', 'Xelaev18045082m.g', 'lamc1', 'col1a1', 'mxra5', 'Xelaev18009504m.g', 'ppp1r15a', 'fabp3', 'pnhd', 'Xelaev18047452m.g', 'jag1', 'thbs3', 'msmb.3', 'fgf7', 'loc100497154', 'cpa6', 'hey1', 'Xelaev18003734m.g', 'col2a1', 'jchain', 'col27a1', 'bmp4', 'Xelaev18047453m.g', 'msx1', 'loc100497848', 'loc100049121', 'bmp2', 'kera', 'bcl11b', 'cldn6.1', 'ackr3', 'postn', 'krt19', 'pltp', 'bgn', 'has2', 'cxcl14', 'sp9', 'loc100494945', 'krt5.7', 'loc100490088', 'hes3.3', 'loc100491930', 'hpd.like.1', 'gpr143', 'frem2.1', 'loc100497390', 'bcam', 'dab2', 'tnmd', 'pck1', 'foxr1', 'Xelaev18040855m.g', 'Xetrov90011361m', 'Xelaev18045307m.g', 'MGC75752', 'rgs1', 'gata2', 'actc1']"
"overlap filter ratio=0, resolution=2.0, kmeans n=45",all,kmeans,xgboost,18,75,9,0.12,"['Xetrov90029035m', 'lum', 'apoc1.like', 'pltp', 'col1a2', 'fn1', 'mxra5', 'frem2.1', 'Xelaev18009504m.g', 'nid2', 'Xetrov90018123m', 'egfl6', 'bmp5', 'col14a1', 'col1a1', 'cpa6', 'krt', 'fgf7', 'krt', 'optc', 'krt5.7', 'lamb2', 'postn', 'timp.1', 'col2a1', 'efemp2', 'bmp4', 'lamc1', 'fabp3', 'snai2', 'jag1', 'lrrn4cl', 'ngfr', 'cpamd8', 'loc100127564', 'bcl11b', 'loc100049121', 'mmp3', 'bmp2', 'bhlha9', 'dlx3', 'col1a1', 'rhcg', 'nefl', 'nefm', 'stc1', 'pgam2', 'acan', 'uaca', 'fah', 'rab11fip1', 'loc733553', 'nif', 'rassf2', 'neurl3', 'aebp1', 'Xelaev18018612m.g', 'il1b', 'loxl2', 'eln2', 'mespa', 'scamp4', 'loc101732997', 'loc105946937', 'lep', 'cttn.like.1', 'Xelaev18017960m.g', 'slc28a2', 'crabp1', 'Xelaev18018009m.g', 'loxl1', 'sema7a', 'rora', 'rbpms2', 'ctsl']"
"overlap filter ratio=0, resolution=2.0, kmeans n=45",all,leiden,logreg,24,75,8,0.10666666666666667,"['apoc1.like', 'Xetrov90029035m', 'frem2.1', 'vcan', 'pthlh', 'fos', 'fn1', 'krt16', 'fos', 'ly6g6c', 'krt16', 'col14a1', 'fn1', 'krt5.7', 'bmp4', 'ets2', 'mmp8', 'efemp2', 'fam83b', 'apcdd1', 'Xelaev18026267m.g', 'cldn6.2', 'egfl6', 'aebp1', 'mmp11', 'loc100490088', 'psap', 'enpp2', 'mmp8', 'angptl2', 'lamc1', 'Xelaev18041402m.g', 'hes2', 'optc', 'cpamd8', 'bmp4', 'bmp2', 'cxcl8', 'c8orf4', 'Xelaev18017960m.g', 'lamb2', 'lama1', 'col27a1', 'pltp', 'pnhd', 'bhlha9', 'bcam', 'Xelaev18013239m.g', 'msx1', 'ackr3', 'ctgf', 'bmp2', 'lep', 'Xelaev18015757m.g', 'Xelaev18045649m.g', 'lum', 'Xelaev18001105m.g', 'lpar3', 'vit', 'krt', 'fabp3', 'fgf7', 'snai2', 'loc100486548', 'prss36', 'Xelaev18010901m.g', 'sp9', 'Xelaev18008610m.g', 'zc3h12a', 'cldn6.2', 'rasd1', 'dlx3', 'ecm2.1', 'loc100488523', 'hey1']"
"overlap filter ratio=0, resolution=2.0, kmeans n=45",all,leiden,svm,7,75,5,0.06666666666666667,"['apoc1.like', 'col1a2', 'prss36', 'Xelaev18047453m.g', 'Xelaev18044308m.g', 'sds', 'ctsb', 'wdr16', 'col1a1', 'Xelaev18007618m.g', 'col2a1', 'cpamd8', 'col9a3', 'ckm', 'rab6a', 'lum', 'thtpa', 'sdsl', 'pgd', 'krt12', 'ogn', 'Xelaev18015757m.g', 'Xetrov90029035m', 'twsg1', 'emp1', 'col1a1', 'Xelaev18038710m.g', 'tcn2', 'loc100494099', 'dkk1', 'Xelaev18027466m.g', 'loc100488523', 'rasd1', 'lmx1b.1', 'Xelaev18003734m.g', 'tgfb2', 'Xelaev18032450m.g', 'Xelaev18020203m.g', 'loc101732654.like', 'krt16', 'jag1', 'loc100127750', 'pygl', 'psap', 'fabp3', 'ackr3', 'aebp1', 'zc3h12a', 'Xelaev18001105m.g', 's100z', 'sytl1', 'nid2', 'pnhd', 'sox3', 'hoxa13', 'ch25h', 'tnmd', 'fabp4', 'epx', 'krt5.7', 'vgll1', 'pzp', 'hey1', 'loc100485626', 'cndp2', 'Xelaev18000342m.g', 'tspan2', 'chrd.2', 'htra3', 'fos', 'itln1', 'ogn', 'robo4', 'cplx1', 'bmp2']"
"overlap filter ratio=0, resolution=2.0, kmeans n=45",all,leiden,xgboost,24,75,7,0.09333333333333334,"['Xetrov90029035m', 'frem2.1', 'apoc1.like', 'lum', 'lama1', 'fn1', 'cpa6', 'krt5.7', 'lrp1', 'bmp2', 'hes2', 'loc100127564', 'col1a1', 'Xelaev18016080m.g', 'pthlh', 'loc100127750', 'ogn', 'loc100488697', 'cdh11', 'col14a1', 'krt16', 'krt', 'egfl6', 'krt16', 'loc100497390', 'pltp', 'Xelaev18026267m.g', 'col1a1', 'col1a2', 'mmp11', 'jag1', 'fn1', 'loc100049121', 'mmp8', 'ptgs1', 'Xelaev18018009m.g', 'postn', 'efemp2', 'fam212a', 'Xetrov90018123m', 'ly6g6c', 'optc', 'loc100486548', 'prss36', 'Xelaev18041402m.g', 'lpar3', 'ecm1', 'ctgf', 'bcl11b', 'bmp4', 'mmp8', 'Xelaev18003734m.g', 'dlx5', 'c8orf4', 'psap', 'lum', 'MGC75752', 'clca3p.like', 'cpa6', 'lamc1', 'fos', 'txn', 'col2a1', 'krt12', 'Xelaev18001105m.g', 'cldn6.2', 'vcan', 'vwa2', 'loc101734526', 'nid2', 'snai2', 'timp.1', 'bcam', 'pgam2', 'duox1']"
