time,method,model,cluster,gene,score,rank_in_cluster
0,kmeans,svm,1,Xelaev18001525m.g,0.07925471184745676,1
0,kmeans,svm,1,hes5.1.L,-0.06663097861013395,2
0,kmeans,svm,1,stmn2.L,0.06513987175557699,3
0,kmeans,svm,1,slc25a5.L,-0.06486407491152502,4
0,kmeans,svm,1,Xelaev18002241m.g,-0.06473885766655023,5
0,kmeans,svm,1,hes5.1.S,-0.06177498584697375,6
0,kmeans,svm,1,ckb.L,-0.06118627266497925,7
0,kmeans,svm,1,Xelaev18001105m.g,-0.06114287970508317,8
0,kmeans,svm,1,ftmt.S,-0.06064427978011061,9
0,kmeans,svm,1,kif5a.S,0.05837929981975479,10
0,kmeans,svm,1,aldoc.L,0.057666938505071576,11
0,kmeans,svm,1,mapk10.L,0.05509479176353821,12
0,kmeans,svm,1,gap43.S,0.0527924601324953,13
0,kmeans,svm,1,Xelaev18003734m.g,-0.05195601080537508,14
0,kmeans,svm,1,nif.S,0.050378917050708634,15
0,kmeans,svm,1,nif.L,0.048604272114485605,16
0,kmeans,svm,1,atp1b3.S,0.04853366155913999,17
0,kmeans,svm,1,stmn3.S,0.04818329538020337,18
0,kmeans,svm,1,ca2.L,-0.047340113374079715,19
0,kmeans,svm,1,Xelaev18045083m.g,-0.04716920502534303,20
0,kmeans,svm,1,pkm.L,0.046872130690705435,21
0,kmeans,svm,1,nell2.S,0.04657995492631712,22
0,kmeans,svm,1,elavl3.L,-0.04643257405614244,23
0,kmeans,svm,1,map1b.L,0.04576377445611746,24
0,kmeans,svm,1,myo10.S,-0.04450871245425643,25
0,kmeans,svm,1,evx1.S,-0.043869633703629125,26
0,kmeans,svm,1,map2.S,-0.04359068576624041,27
0,kmeans,svm,1,hes5.2.L,-0.043502738362020274,28
0,kmeans,svm,1,hes5_X2.L,-0.04272706419553534,29
0,kmeans,svm,1,zfhx4.S,0.04243530108747292,30
0,kmeans,svm,1,btg2.S,-0.04242141877779635,31
0,kmeans,svm,1,pgam1.L,0.041872244901753654,32
0,kmeans,svm,1,neurod1.S,-0.041572839153583244,33
0,kmeans,svm,1,tubb2b.S,0.041404543649039206,34
0,kmeans,svm,1,fam181a.L,-0.04133650455974095,35
0,kmeans,svm,1,hes9.1.S,-0.040951735306029885,36
0,kmeans,svm,1,sncb.L,0.04049431917432409,37
0,kmeans,svm,1,baz2b.S,0.03952974698710543,38
0,kmeans,svm,1,atp1a3.L,0.03835947479848486,39
