root_label,time,method,model,cluster,marker_count,overlap_count,overlap_ratio,processed_genes
"overlap filter ratio=0, resolution=1.0, kmeans n=10",0,leiden,logreg,10,75,1,0.013333333333333334,"['itln1', 'loc100494945', 'loc100127564', 'krt5.7', 'Xelaev18034081m.g', 'fbp1', 'Xelaev18022531m.g', 'krt16', 'pc', 'Xelaev18019895m.g', 'Xelaev18022529m.g', 'krt', 'Xelaev18022528m.g', 'loc549413', 'gstp1', 'krt12', 'Xetrov90011361m', 'ftmt', 'loc100492852', 'akr1c2', 'krt12', 'pck1', 'aldob', 'loc549413', 'txn', 'agr2', 'Xelaev18001105m.g', 'nmral1', 'krt16', 'Xelaev18047430m.g', 'atp13a.like', 'spink2', 'gmds', 'Xelaev18028467m.g', 'Xelaev18003734m.g', 'loc100127750', 'upk1a', 'loc100135371', 'gnb3', 'Xelaev18043641m.g', 'grhl3', 'acp5', 'Xelaev18032610m.g', 'Xetrov90018122m', 'Xelaev18020205m.g', 'nos2', 'Xelaev18047453m.g', 'Xelaev18022490m.g', 'cxcl14', 'Xelaev18011412m.g', 'suclg2', 'pck1', 'loc100494822', 'loc100485319', 'Xelaev18032450m.g', 'Xelaev18032448m.g', 'Xelaev18026756m.g', 'loc100491791', 'Xelaev18011459m.g', 'loc100492852', 'sds', 'loc101733516.like', 'loc100497338.like', 'golm1', 'msmb.3', 'map7d2', 'Xelaev18001618m.g', 'Xelaev18020203m.g', 'Xelaev18040854m.g', 'Xelaev18045052m.g', 'znf750', 'Xelaev18015757m.g', 'loc100485113', 'loc100495760', 'msx1']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",0,leiden,logreg,11,75,2,0.02666666666666667,"['msmb.3', 'kera', 'Xelaev18016080m.g', 'loc100489129', 'apoe', 'col1a2', 'loc100494945', 'epyc', 'loc100127564', 'krt12', 'lum', 'krt12', 'ly6g6c', 'npnt', 'Xetrov90010969m', 'loc100494822', 'c3orf52.like', 'lum', 'cxcl12', 'col6a2', 'MGC115708', 'Xelaev18045649m.g', 'Xelaev18046818m.g', 'loc100137672', 'calm2', 'cav1', 'tgfb1', 'entpd2', 'c8orf4', 'col5a3.like', 'c2orf40', 'slitrk6', 'fos', 'Xelaev18034843m.g', 'krt2l', 'cav1', 'Xelaev18038892m.g', 'ngfr', 'loc100491930', 'pde4b', 'col5a3.like', 'Xelaev18027434m.g', 'vgll1', 'elf3', 'psap', 'ptafr', 'ifnlr1', 'pgd', 'hpd.like.1', 'Xelaev18047430m.g', 'ch25h', 'loc100490489', 'ftmt', 'serpinb6', 'gad1.2', 'loc100490088', 'Xetrov90018123m', 'enpp2', 'plac9', 'col2a1', 'ywhag', 'colgalt1', 'ucma', 'Xelaev18013621m.g', 'Xelaev18008278m.g', 'col6a1', 'jag1', 'snai1', 'il13ra2', 'Xelaev18036372m.g', 'angptl7', 'pltp', 'areg', 'cyp26a1', 'loc101732997']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",0,leiden,logreg,12,75,10,0.13333333333333333,"['apoc1.like', 'fn1', 'cldn6.1', 'krt', 'Xetrov90029035m', 'frem2.1', 'krt16', 'vcan', 'Xelaev18017960m.g', 'Xelaev18026267m.g', 'hmcn1', 'loc100127750', 'krt5.7', 'fgfbp1', 'mmp3', 'btg2', 'cldn6.2', 'optc', 'loc100049121', 'lama1', 'megf6', 'itgbl1', 'nid2', 'mmp8', 'efemp2', 'ly6g6c', 'krt16', 'Xelaev18001105m.g', 'loc100490088', 'bmp2', 'unc5b', 'atf3', 'psap', 'loc100488523', 'fbn2', 'pnhd', 'mmp8', 'egfl6', 'fos', 'krt12', 'fbn2', 'bmp5', 'lum', 'Xelaev18005287m.g', 'twsg1', 'msx2', 'cgref1', 'txn', 'fos', 'fam83b', 'bmp2', 'pltp', 'lpar3', 'lmx1b.1', 'Xetrov90011361m', 'lrrn4cl', 'mxra5', 'loc101734526', 'mmp19.like.2', 'Xelaev18038969m.g', 'col27a1', 'lsp1', 'gpi', 'Xelaev18007945m.g', 'atp1b3', 'ecm2.1', 'msx1', 'ackr3', 'cxcl14', 'mxra8', 'Xelaev18003734m.g', 'sp9', 'thbs1', 'cdc42ep3', 'fst']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",0,leiden,logreg,13,75,2,0.02666666666666667,"['Xelaev18045052m.g', 'nid2', 'Xelaev18047430m.g', 'slc25a5', 'cyyr1', 'Xelaev18003734m.g', 'twist1', 'calm2', 'tnn', 'actc1', 'Xelaev18001105m.g', 'sox10', 'hes7.2', 'fn1', 'pmel.like', 'emp3', 'vim', 'Xelaev18016867m.g', 'colec12', 'carhsp1', 'foxr1', 'twist1', 'tnnt3', 'fam212a', 'Xelaev18039277m.g', 'hes5_X2', 'Xelaev18021482m.g', 'hey1', 'entpd2', 'loc100494786', 'actc1', 't2', 'lama4', 'esr.5', 'ptrf', 'loc101731328', 'hmga2', 'rasd1', 'fabp3', 'Xelaev18026756m.g', 'Xetrov90015728m', 'ednrb2', 'foxc2', 'ftmt', 'tyrp1', 'gngt1', 'Xelaev18022528m.g', 'sox10', 'hes3.3', 'loc100489839.like', 'fermt3', 'rab38', 'krt18', 'arhgef40', 'Xetrov90011359m', 'spink2', 'pax7', 'col3a1', 'Xelaev18003533m.g', 'ets2', 'loc100496183', 'cav1', 'Xelaev18014969m.g', 'cav1', 'slc45a2', 'ngfr', 'Xelaev18008278m.g', 'Xelaev18013123m.g', 'pax3', 'ehd2', 'tmem100', 'bmp5', 'Xelaev18022531m.g', 'fam167b', 'nog']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",0,leiden,logreg,14,75,0,0.0,"['crip1', 'arhgdib', 'arhgdib', 'crp.4', 'Xelaev18045052m.g', 'lcp1', 'Xelaev18047430m.g', 'loc100487364', 'rgs1', 'loc100493999.like', 'slurp1l', 'psap', 'lcp1', 'Xelaev18018852m.g', 'rgs1', 'ptpn6', 'Xelaev18015058m.g', 'coro6.1', 'loc100493999.like', 'loc100492943', 'calm2', 'unnamed.L.13', 'dstn', 'Xelaev18036218m.g', 'loc100485744', 'rac2', 'ctsc', 'cndp2', 'Xelaev18018927m.g', 'loc100496720', 'ctsb', 'ccr3', 'fabp3', 'lbh', 'basp1', 'Xelaev18038248m.g', 'pde4b', 'loc733459', 'cd53', 'trem2', 'Xelaev18021482m.g', 'ctsl', 'lgmn', 'txn', 'slc25a5', 'bcl2l10', 'Xelaev18001042m.g', 'Xetrov90002578m', 'Xelaev18038244m.g', 'il2rg', 'fabp3', 'xilr2', 'c1qa', 'ctss', 'gzmh', 'serpinb1', 'ube2c', 'Xetrov90011359m', 'ccl34', 'Xetrov90026938m', 'Xelaev18039168m.g', 'gpr34', 'loc101734738', 'cxcr6', 'Xelaev18003734m.g', 'cysltr1', 'tcn2', 'Xetrov90018212m', 'Xelaev18017166m.g', 'apoc1.like', 'loc613063', 'Xelaev18038149m.g', 'Xelaev18001597m.g', 'tspan36', 'Xelaev18038892m.g']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",0,leiden,logreg,15,75,0,0.0,"['tuba1b', 'tubb2b', 'calm2', 'dpysl3', 'nhlh1', 'fabp3', 'fabp3', 'neurod4', 'msi1', 'fabp7', 'calm2', 'penk', 'hes6.1', 'vim', 'neurod4', 'ebf3', 'scg2', 'dlc', 'neurod1', 'elavl4', 'loc100497528', 'klf7', 'pak3', 'dbx1', 'slc25a5', 'prph', 'tubb2b', 'penk', 'onecut2', 'l1cam', 'chga', 'atp6v0e2', 'hmox1', 'wnt11b', 'pkd2l1', 'hes6.1', 'onecut2', 'tmeff1', 'map2', 'Xetrov90011359m', 'alcam', 'hes5.2', 'fos', 'hes5.1', 'scrt1', 'serpinf1', 'prph', 'Xelaev18022531m.g', 'tubb3', 'tal1', 'hes5_X2', 'Xelaev18007508m.g', 'hes9.1', 'Xelaev18009011m.g', 'hes9.2', 'efemp2', 'Xelaev18024617m.g', 'Xelaev18044182m.g', 'evx1', 'loc100495760', 'sox3', 'Xelaev18039277m.g', 'hes5.1', 'ascl1', 'insm1', 'stmn2', 'Xelaev18045052m.g', 'ddc', 'lrp1', 'Xelaev18002241m.g', 'kif1b.like', 'gpm6b.like', 'dbx1', 'tal2', 'sncb']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",0,leiden,logreg,16,75,2,0.02666666666666667,"['hpd.like.1', 'pcbd1', 'ndnf', 'tnn', 'qdpr', 'vcan', 'prrx1', 'ptx3', 'grem1', 'crip1', 'Xelaev18017002m.g', 'gch1', 'Xelaev18016451m.g', 'fah', 'bmp2', 'col6a1', 'ptx3', 'hgd', 'prrx1', 'tnfaip6', 'gfpt2', 'col6a2', 'Xetrov90005752m', 'Xelaev18045052m.g', 'aebp1', 'fn1', 'thbs4', 'Xelaev18016663m.g', 'Xelaev18047430m.g', 'bmp2', 'twist1', 'ackr3', 'msx1', 'ccdc80', 'pah', 'loc100490587', 'tnc.like', 'twist1', 'f13a1', 'col1a2', 'glul.like.1', 'tpm2', 'lama4', 'akap12', 'mgp', 'tgfb1', 'cthrc1', 'unc5b', 'foxr1', 'ednra', 'msx2', 'gdf10', 'olfml2a', 'tnfaip6', 'tnc.like', 'lhfpl1', 'Xelaev18007945m.g', 'twsg1', 'pdgfd', 'tgfb2', 'has2', 'nrp1', 'loc100497154', 'Xelaev18041553m.g', 'nts', 'Xelaev18036372m.g', 'Xelaev18040322m.g', 'nog', 'loc100488523', 'pah', 'Xelaev18026756m.g', 'akap12', 'il13ra2', 'hmga2', 'arsi']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",0,leiden,logreg,17,75,0,0.0,"['ctgf', 'c17orf67', 'otos', 'col9a3', 'col9a2', 'otos', 'col9a2', 'lect1', 'ucma', 'serpinf1', 'col9a1', 'itgbl1', 'emilin3', 'col11a2p1', 'sox9', 'epyc', 'eln1', 'ucma', 'crispld1', 'arhgef40', 'matn4', 'efemp1', 'akap2', 'col5a3.like', 'loc101733581', 'fbn3', 'angptl7', 'prss35', 'col3a1', 'pdgfrl', 'Xelaev18041553m.g', 'col2a1', 'cdh11', 'igsf10', 'col5a3.like', 'kiaa1755.like', 'ccdc80', 'npr3', 'ptrf', 'ndnf', 'chadl', 'nkx3.2', 'emp3', 'cd44', 'thbs1', 'fndc1', 'itgbl1', 'col8a1', 'cdc42ep3', 'nid1', 'Xelaev18030737m.g', 'akap2', 'myadm', 'rbp4', 'Xelaev18036372m.g', 'c2orf40', 'mrc2', 'hhip', 'htra3', 'htra3', 'scarf2', 'sfrp2', 'twist1', 'emilin3', 'bcl2l10', 'pgm1', 'spon2', 'Xelaev18017002m.g', 'col8a1', 'epyc', 'prss35', 'cxcl10', 'clec11a', 'olfml3', 'loc100495131.like']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",0,leiden,logreg,18,75,0,0.0,"['col2a1', 'tnc.like', 'vcan', 'col11a2p1', 'col5a3.like', 'nid1', 'fbln2', 'col5a3.like', 'bgn', 'cxcl12', 'thbs4', 'Xelaev18036372m.g', 'Xelaev18022531m.g', 'fbn3', 'ca2', 'Xelaev18023341m.g', 'has2', 'loc101733131', 'hmox1', 'ebf3', 'col3a1', 'col9a1', 'twist1', 'ccdc3', 'ucma', 'lsp1', 'ptx3', 'lrp1', 'tnc.like', 'angptl2', 'timp2', 'vim', 'loc100494515.like', 'olfml3', 'ednra', 'fos', 'dio3', 'hmcn1', 'pxdn', 'naglu', 'serpinf1', 'gap43', 'angptl7', 'angptl7', 'phlda1', 'ucma', 'fbp1', 'enpp2', 'clu', 'nrp2', 'thbs2', 'foxd2', 'fn1', 'cdh11', 'myoc', 'Xelaev18017002m.g', 'tmem100', 'Xelaev18044182m.g', 'Xelaev18031834m.g', 'lama4', 'loc100496183', 'dbn1', 'col1a2', 'hmox1', 'mxra5', 'Xetrov90011359m', 'aebp1', 'tfpi2', 'cebpa', 'Xelaev18029515m.g', 'olfml3', 'aebp1', 'gng8', 'fst', 'ism1']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",0,leiden,logreg,19,75,1,0.013333333333333334,"['ctgf', 'loc101733581', 'loc100490646', 'loc100490646', 'col8a1', 'loc101731931', 'col2a1', 'shh', 'npr3', 'ferd3l', 'col8a1', 'krt8', 'nid2', 'foxa2', 'krt18', 'foxa2', 'shh', 'hes5.2', 'foxa1', 'myl1', 'c17orf58', 'cst3', 'Xelaev18044205m.g', 'Xelaev18046818m.g', 'npr3', 'cxcr4', 'c2orf50', 'krt12', 'ppm1l', 'fos', 'hey1', 'crip1', 'Xetrov90005752m', 'lect1', 'pik3r3', 'slit1', 'tepp', 'pdgfrl.2', 'tst', 'ptn', 'nkx6.2', 'fos', 'rarres1', 'uaca', 'loc100494786', 'hes5.1', 'cfl2', 'Xelaev18019895m.g', 'arx', 'kazald1', 'vcan', 'slc25a5', 'msi1', 'lurap1l', 'c15orf26', 'cebpa', 'wnt11b', 'spon1', 'hes9.1', 'ccdc27', 'otos', 'spon2', 'Xelaev18008278m.g', 'gpr98', 'msi1', 'mst1', 'cdc42ep3', 'lum', 'ftmt', 'krt12', 'loc100495760', 'ptrf', 'carhsp1', 'mmp8', 'tnnc2']"
